id,ANCHEYEAR,STATE,FUNDAM,MEMNUM,FARNUM,ANNNEWMEMNUM,ANNREDMEMNUM,EMPNUM,EMPNUMSIGN,BUSSTNAME,COLGRANUM,RETSOLNUM,DISPERNUM,UNENUM,COLEMPLNUM,RETEMPLNUM,DISEMPLNUM,UNEEMPLNUM,WEBSITSIGN,FORINVESTSIGN,STOCKTRANSIGN,PUBSTATE
f000950527a6feb6ebe5f70b54785a14c5d5e48214bf538f,2016.0,2.0,,,,,,1.0,1.0,歇业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
f000950527a6feb6ebe5f70b54785a14c5d5e48214bf538f,2017.0,2.0,,,,,,10.0,2.0,开业,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0
f000950527a6feb6ebe5f70b54785a14c5d5e48214bf538f,2018.0,2.0,,,,,,2.0,2.0,开业,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
ed38190adf12fceb21e3e714aac95e0a330ab27d7033acd2,2015.0,2.0,1.0,,,,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0
ed38190adf12fceb21e3e714aac95e0a330ab27d7033acd2,2016.0,2.0,5.0,,,,,2.0,,开业,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,2.0
ed38190adf12fceb21e3e714aac95e0a330ab27d7033acd2,2017.0,2.0,1.0,,,,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0
ed38190adf12fceb21e3e714aac95e0a330ab27d7033acd2,2018.0,2.0,5.0,,,,,2.0,,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,1.0
e9f7b28ec10e04703fe6c74134b54dc71110d17485306c07,2015.0,2.0,,,,,,3.0,2.0,开业,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0
e9f7b28ec10e04703fe6c74134b54dc71110d17485306c07,2017.0,2.0,,,,,,3.0,2.0,开业,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0
e9f7b28ec10e04703fe6c74134b54dc71110d17485306c07,2018.0,2.0,,,,,,4.0,2.0,开业,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0
e9f7b28ec10e04703fe6c74134b54dc71110d17485306c07,2016.0,2.0,,,,,,1.0,2.0,开业,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0
9c7fa510616a68300112e265c3348c674ca1704f8fe81a1c,2015.0,2.0,10.0,,,,,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0
9c7fa510616a68300112e265c3348c674ca1704f8fe81a1c,2016.0,2.0,5.0,,,,,3.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0
9c7fa510616a68300112e265c3348c674ca1704f8fe81a1c,2017.0,2.0,6.0,,,,,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0
9c7fa510616a68300112e265c3348c674ca1704f8fe81a1c,2018.0,2.0,10.0,,,,,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0
beb4aaaa89e0a0aef29631f3fb83c3423df94edf7914ef46,2018.0,2.0,10.0,,,,,1.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,,,3.0
f1c1045b13d1832976dc5e5208b3f334ebbabfc87db1e3da,2018.0,2.0,4.2,,,,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0
d8071a739aa75a3ba654c899477bf0cb8b15ab6d4fd99c9b,2018.0,2.0,,,,,,2.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0
da8691b210adb3f6b5e77a4561ce9aa01d38fa110aa4897a,2018.0,2.0,50.0,,,,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0
59b38c56de3836834415758ccdd4e741e83259ae024a025b,2018.0,2.0,,,,,,1.0,2.0,开业,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,,3.0
f000950527a6feb6a1f5d93f6e7dbf2850c24b0586bc55c8,2015.0,2.0,,,,,,4.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0
f000950527a6feb6a1f5d93f6e7dbf2850c24b0586bc55c8,2017.0,2.0,,,,,,4.0,1.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
f000950527a6feb6a1f5d93f6e7dbf2850c24b0586bc55c8,2018.0,2.0,,,,,,6.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0
f000950527a6feb6a1f5d93f6e7dbf2850c24b0586bc55c8,2016.0,2.0,,,,,,4.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0
516ab81418ed215d08b2f704a5a159241bcae2906e4ff8fc,2018.0,2.0,,,,,,1.0,1.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0
516ab81418ed215d08b2f704a5a159241bcae2906e4ff8fc,2017.0,2.0,,,,,,3.0,1.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0
f000950527a6feb6d7c9ad6968710f6e0c98cf06ef0ecc51,2015.0,2.0,,,,,,40.0,2.0,开业,8.0,0.0,5.0,23.0,8.0,0.0,5.0,23.0,2.0,2.0,2.0,3.0
f000950527a6feb6d7c9ad6968710f6e0c98cf06ef0ecc51,2016.0,2.0,,,,,,106.0,2.0,开业,1.0,0.0,0.0,0.0,5.0,10.0,4.0,46.0,2.0,2.0,1.0,3.0
f000950527a6feb6d7c9ad6968710f6e0c98cf06ef0ecc51,2018.0,2.0,,,,,,144.0,2.0,开业,5.0,1.0,0.0,0.0,6.0,5.0,4.0,5.0,1.0,2.0,1.0,3.0
f000950527a6feb6d7c9ad6968710f6e0c98cf06ef0ecc51,2017.0,2.0,,,,,,170.0,2.0,开业,1.0,0.0,0.0,0.0,5.0,10.0,4.0,46.0,2.0,2.0,2.0,3.0
9c7fa510616a68304a00c253e0deb4fb874173e852dbf5e4,2016.0,2.0,5.0,,,,,3.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0
9c7fa510616a68304a00c253e0deb4fb874173e852dbf5e4,2017.0,2.0,10.0,,,,,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0
9c7fa510616a68304a00c253e0deb4fb874173e852dbf5e4,2018.0,2.0,5.0,,,,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0
beb4aaaa89e0a0ae48c48f64e614dda7b9080e66e97a00ab,2018.0,2.0,5.0,,,,,1.0,,开业,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,2.0
f000950527a6feb6c1144f97bcb93fe701eb590b60388741,2018.0,2.0,,,,,,3.0,2.0,开业,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0
755db3b5c5f74eb464f088e9c9fd42250ae5eec028471687,2018.0,2.0,5.0,,,,,3.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0
f000950527a6feb668d23d4bc2299eca4cd467afbab27541,2017.0,2.0,,,,,,2.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0
f000950527a6feb668d23d4bc2299eca4cd467afbab27541,2018.0,2.0,,,,,,2.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0
beb4aaaa89e0a0ae949f57bf66a54feb9ac6edd48078357c,2017.0,2.0,3.0,,,,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0
47645761dc56bb8c94bb2ae251f374d2c5ed7460f1e94c15,2018.0,2.0,,,,,,2.0,2.0,开业,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,,2.0
f000950527a6feb6330207f06689b95c43aef44b6141a8ea,2016.0,2.0,,,,,,5.0,2.0,歇业,,,,,,,,,2.0,2.0,2.0,3.0
f000950527a6feb6330207f06689b95c43aef44b6141a8ea,2017.0,2.0,,,,,,6.0,2.0,开业,,,,,,,,,2.0,2.0,2.0,3.0
f000950527a6feb6330207f06689b95c43aef44b6141a8ea,2018.0,2.0,,,,,,7.0,2.0,开业,,,,,,,,,2.0,2.0,2.0,3.0
59b38c56de3836831f15494b6569b150aebf8e4a7af4a1aa,2017.0,2.0,,,,,,5.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,,3.0
59b38c56de3836831f15494b6569b150aebf8e4a7af4a1aa,2018.0,2.0,,,,,,5.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,,3.0
216bd2aaf4d079243cd84dcdde961f40b6522934f06e4cee,2018.0,2.0,,,,,,1.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0
beb4aaaa89e0a0ae2fdf222dbc29f1a546e582af7cb6f086,2018.0,2.0,10.0,,,,,1.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,,,3.0
f000950527a6feb65eef4fe3c3ccf06b6c22749c4502f7bb,2015.0,2.0,,,,,,1.0,2.0,开业,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0
755db3b5c5f74eb44501e3e667820e593569565fe7886549,2016.0,2.0,2.0,,,,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0
755db3b5c5f74eb44501e3e667820e593569565fe7886549,2017.0,2.0,10.0,,,,,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0
755db3b5c5f74eb44501e3e667820e593569565fe7886549,2018.0,2.0,6.0,,,,,3.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0
47e3664e12f3ce74a036ffd335a5647805f317ee80140ed3,2016.0,2.0,,,,,,5.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0
47e3664e12f3ce74a036ffd335a5647805f317ee80140ed3,2017.0,2.0,,,,,,5.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0
47e3664e12f3ce74a036ffd335a5647805f317ee80140ed3,2018.0,2.0,,,,,,8.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0
f000950527a6feb6b1ff62540a1de7ec15097357c89cb6ac,2015.0,2.0,,,,,,0.0,2.0,歇业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0
f000950527a6feb6b1ff62540a1de7ec15097357c89cb6ac,2016.0,2.0,,,,,,0.0,1.0,停业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
f000950527a6feb6b1ff62540a1de7ec15097357c89cb6ac,2018.0,2.0,,,,,,1.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0
f000950527a6feb6b1ff62540a1de7ec15097357c89cb6ac,2017.0,2.0,,,,,,1.0,2.0,开业,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0
82750f1b9d1223509f7a9ba3e745072aaee9bf207639f866,2016.0,2.0,,,,,,3.0,1.0,开业,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0
82750f1b9d1223509f7a9ba3e745072aaee9bf207639f866,2017.0,2.0,,,,,,3.0,1.0,开业,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,1.0
82750f1b9d1223509f7a9ba3e745072aaee9bf207639f866,2018.0,2.0,,,,,,3.0,1.0,开业,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0
f000950527a6feb6f3027b73309ec366d17298966cef70ed,2017.0,2.0,,,,,,2.0,2.0,开业,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0
f000950527a6feb6f3027b73309ec366d17298966cef70ed,2018.0,2.0,,,,,,5.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0
e9f7b28ec10e0470daea328ec292506fa70dd223d94bf48d,2017.0,2.0,,,,,,12.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0
f000950527a6feb693887f87753f3399c7a4ca2b10a593d1,2015.0,2.0,,,,,,21.0,2.0,开业,,,,,,,,,2.0,2.0,2.0,2.0
f000950527a6feb693887f87753f3399c7a4ca2b10a593d1,2016.0,2.0,,,,,,2.0,2.0,开业,,,,,,,,,2.0,2.0,2.0,2.0
f000950527a6feb693887f87753f3399c7a4ca2b10a593d1,2017.0,2.0,,,,,,4.0,2.0,开业,,,,,,,,,2.0,2.0,2.0,2.0
f000950527a6feb61cf562bce5bfe52e987479b90f4c5b1c,2018.0,2.0,,,,,,1.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0
d8071a739aa75a3bdbd5d188d571a74fbea15ef9d7c23410,2017.0,2.0,,,,,,15.0,2.0,开业,2.0,1.0,0.0,5.0,15.0,15.0,15.0,15.0,2.0,2.0,2.0,3.0
d8071a739aa75a3bdbd5d188d571a74fbea15ef9d7c23410,2018.0,2.0,,,,,,10.0,1.0,开业,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,2.0,2.0,2.0
f000950527a6feb67414c03c35b93b4f6d4d877fdfab26bf,2016.0,2.0,,,,,,0.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0
f000950527a6feb67414c03c35b93b4f6d4d877fdfab26bf,2017.0,2.0,,,,,,2.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0
ed38190adf12fcebfa50eccb0ec72cbf15e28f8cad995960,2018.0,2.0,5.0,,,,,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0
f000950527a6feb62f29abe94703566a39db198b74646dde,2015.0,2.0,,,,,,4.0,2.0,歇业,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0
f000950527a6feb62f29abe94703566a39db198b74646dde,2016.0,2.0,,,,,,1.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0
9c7fa510616a6830b6f6ba54302ed26ccd4e750fdf0e0971,2018.0,2.0,15.0,,,,,4.0,,开业,0.0,1.0,0.0,4.0,3.0,3.0,3.0,3.0,2.0,,,1.0
beb4aaaa89e0a0ae25948d04fe06c2923898004c0ce5c8c2,2018.0,2.0,20.0,,,,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0
ed38190adf12fceb0f9a8e30f9289e00541227bbdf103b78,2018.0,2.0,15.0,,,,,2.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,,,3.0
47645761dc56bb8c8b2ba8492704497b1dab3bf58ec5235f,2018.0,2.0,,,,,,18.0,1.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
47645761dc56bb8c8b2ba8492704497b1dab3bf58ec5235f,2017.0,2.0,,,,,,5.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0
47645761dc56bb8c8b2ba8492704497b1dab3bf58ec5235f,2016.0,2.0,,,,,,5.0,2.0,开业,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0
ed38190adf12fceb42be715ae1df6b7d6a8791ba4feb4fc5,2018.0,2.0,10.0,,,,,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0
f000950527a6feb680d660f7d30b3ebcbffefedff03b7351,2015.0,2.0,,,,,,10.0,2.0,开业,2.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,2.0,2.0,2.0,3.0
f000950527a6feb680d660f7d30b3ebcbffefedff03b7351,2016.0,2.0,,,,,,12.0,2.0,开业,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0
f000950527a6feb680d660f7d30b3ebcbffefedff03b7351,2017.0,2.0,,,,,,3.0,1.0,开业,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0
f000950527a6feb680d660f7d30b3ebcbffefedff03b7351,2018.0,2.0,,,,,,1.0,1.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
516ab81418ed215de4e18d4b335a323f72db8ac17b232de3,2016.0,2.0,,,,,,5.0,2.0,开业,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0
516ab81418ed215de4e18d4b335a323f72db8ac17b232de3,2017.0,2.0,,,,,,10.0,2.0,开业,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0
516ab81418ed215de4e18d4b335a323f72db8ac17b232de3,2018.0,2.0,,,,,,12.0,2.0,开业,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0
516ab81418ed215db4383c22a3778458ee767888881def94,2018.0,2.0,,,,,,5.0,1.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0
4a8fc4f3fb4d8a0fe8bbe4fbf0cc4749024f0733eb8ec1d3,2018.0,2.0,10.0,,,,,2.0,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0
e9f7b28ec10e0470dc43d7b6e14e3fc28f028d746c54b344,2018.0,2.0,,,,,,10.0,2.0,开业,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,2.0,,3.0
ed38190adf12fceb460419a2a9c23ff9c36d7585f89c7652,2018.0,2.0,5.0,,,,,5.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0
59b38c56de3836838ddf1fc3b9af66a8a3e68ed368d5e0b9,2017.0,2.0,,,,,,5.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,,3.0
59b38c56de3836838ddf1fc3b9af66a8a3e68ed368d5e0b9,2018.0,2.0,,,,,,4.0,2.0,开业,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,,3.0
4a8fc4f3fb4d8a0fcc013c5895e88601aa0566c11421cf70,2015.0,2.0,10.0,,,,,3.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0
4a8fc4f3fb4d8a0fcc013c5895e88601aa0566c11421cf70,2017.0,2.0,1.0,,,,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0
e9f7b28ec10e0470fcea179570e099ff357ad092c3fcaca7,2016.0,2.0,,,,,,4.0,1.0,开业,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0
e9f7b28ec10e0470fcea179570e099ff357ad092c3fcaca7,2017.0,2.0,,,,,,2.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0
755db3b5c5f74eb447e7737fa2eb815bcf7fccde99f08124,2017.0,2.0,2.0,,,,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0
755db3b5c5f74eb447e7737fa2eb815bcf7fccde99f08124,2018.0,2.0,2.0,,,,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0
d8071a739aa75a3b2181877dd0072f3037b175089697ad1b,2018.0,2.0,,,,,,2.0,2.0,开业,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0
da8691b210adb3f62d9832693341051b78825627010941d1,2017.0,2.0,40.0,,,,,3.0,,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,2.0
47645761dc56bb8ce01133d9fa0402b461a2b00641a5fba3,2018.0,2.0,,,,,,3.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0
47645761dc56bb8ce01133d9fa0402b461a2b00641a5fba3,2017.0,2.0,,,,,,6.0,2.0,开业,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0
f000950527a6feb61ad9e97bed3ed031022be5b578adc392,2017.0,2.0,,,,,,2.0,2.0,开业,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0
f000950527a6feb61ad9e97bed3ed031022be5b578adc392,2018.0,2.0,,,,,,2.0,2.0,开业,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0
f000950527a6feb64985789a699f16785f5680ccf55c461a,2018.0,2.0,,,,,,3.0,2.0,开业,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0
47e3664e12f3ce7410d56904fe0c4560fd9bd7ed28ccd61a,2017.0,2.0,,,,,,5.0,1.0,开业,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
47e3664e12f3ce7410d56904fe0c4560fd9bd7ed28ccd61a,2018.0,2.0,,,,,,5.0,2.0,开业,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
8f19388cfd6e2b9cc8e5ef831ae902f5de9976964cc2016a,2017.0,2.0,15.0,,,,,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0
8f19388cfd6e2b9cc8e5ef831ae902f5de9976964cc2016a,2018.0,2.0,10.0,,,,,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0
755db3b5c5f74eb49be1b2572ca70e5ea368394069a18d8c,2018.0,2.0,2.0,,,,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0
516ab81418ed215d6fd0955b755aa145f899ffdfe51fcf2a,2018.0,2.0,,,,,,10.0,2.0,开业,2.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,2.0,2.0,2.0,3.0
f1c1045b13d18329aa47117fb9be3d7d1c88ee01b0bf5528,2018.0,2.0,10.0,,,,,1.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,,,3.0
f000950527a6feb6fb05720a7099c9aeb521f345cc9f3d48,2018.0,2.0,,,,,,6.0,2.0,开业,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0
743e550a617316d50e03287dd34704abe20b39364d3a3235,2017.0,2.0,10.0,,,,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0
59b38c56de3836834597576326aa2e315daf2927822a19f4,2016.0,2.0,,,,,,10.0,1.0,开业,3.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,2.0,,1.0
59b38c56de3836834597576326aa2e315daf2927822a19f4,2017.0,2.0,,,,,,10.0,2.0,开业,3.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,2.0,,3.0
59b38c56de3836834597576326aa2e315daf2927822a19f4,2018.0,2.0,,,,,,10.0,2.0,开业,3.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,2.0,,3.0
9c7fa510616a6830877520c6006566c880a0f7997a8362e3,2018.0,2.0,10.0,,,,,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0
9c7fa510616a683063f753f15cc0217f028a951e0bc8d7fe,2017.0,2.0,50.0,,,,,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0
9c7fa510616a683063f753f15cc0217f028a951e0bc8d7fe,2018.0,2.0,5.0,,,,,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0
f000950527a6feb6bf0c013da02b85abf97c28e97cdd3853,2015.0,2.0,,,,,,5.0,2.0,开业,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0
f000950527a6feb6bf0c013da02b85abf97c28e97cdd3853,2016.0,2.0,,,,,,12.0,2.0,开业,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0
f000950527a6feb6bf0c013da02b85abf97c28e97cdd3853,2017.0,2.0,,,,,,12.0,2.0,开业,1.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,2.0,1.0,2.0,3.0
f000950527a6feb6bf0c013da02b85abf97c28e97cdd3853,2018.0,2.0,,,,,,11.0,2.0,开业,,,,,,,,,2.0,1.0,2.0,3.0
4a8fc4f3fb4d8a0f0481d94733ff70d1c0f797321e77a414,2016.0,2.0,5.0,,,,,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0
4a8fc4f3fb4d8a0f0481d94733ff70d1c0f797321e77a414,2017.0,2.0,10.0,,,,,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0
4a8fc4f3fb4d8a0f0481d94733ff70d1c0f797321e77a414,2018.0,2.0,3.0,,,,,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0
d8071a739aa75a3b296c66c63d80f34809f5960139319d50,2015.0,2.0,,,,,,5.0,2.0,开业,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0
d8071a739aa75a3b296c66c63d80f34809f5960139319d50,2016.0,2.0,,,,,,5.0,2.0,开业,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,3.0
d8071a739aa75a3b296c66c63d80f34809f5960139319d50,2017.0,2.0,,,,,,5.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0
d8071a739aa75a3b296c66c63d80f34809f5960139319d50,2018.0,2.0,,,,,,2.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0
f1c1045b13d18329fc5b580d32c165466923d5b90ee16ee5,2018.0,2.0,20.0,,,,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0
f000950527a6feb67776a1d3ce7c444eac87aff752a0164f,2015.0,2.0,,,,,,171.0,2.0,开业,1.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0
