id,START_DATE,END_DATE,TAX_CATEGORIES,TAX_ITEMS,TAXATION_BASIS,TAX_RATE,DEDUCTION,TAX_AMOUNT
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2012/08/01,2012/08/31,城镇土地使用税,滞纳金,,,,11933.39
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2012/09/01,2012/09/30,城镇土地使用税,滞纳金,,,,11700.06
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2011/12/01,2011/12/31,城镇土地使用税,滞纳金,,,,13975.07
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2015/08/01,2015/08/31,城镇土地使用税,滞纳金,,,,34.17
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2016/03/01,2016/03/31,城镇土地使用税,滞纳金,,,,1512.51
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2016/07/01,2016/07/31,城镇土地使用税,滞纳金,,,,51.0
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2015/11/01,2015/11/30,城镇土地使用税,滞纳金,,,,23.9
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2016/04/01,2016/04/30,城镇土地使用税,滞纳金,,,,1187.51
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2016/07/01,2016/07/31,城镇土地使用税,滞纳金,,,,50.0
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2015/10/01,2015/10/31,城镇土地使用税,滞纳金,,,,27.76
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2016/05/01,2016/05/31,城镇土地使用税,滞纳金,,,,662.5
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2015/05/01,2015/05/31,城镇土地使用税,滞纳金,,,,5495.28
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2015/03/01,2015/03/31,城镇土地使用税,滞纳金,,,,49.52
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2015/04/01,2015/04/30,城镇土地使用税,滞纳金,,,,5852.28
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2015/05/01,2015/05/31,城镇土地使用税,滞纳金,,,,5387.53
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2015/06/01,2015/06/30,城镇土地使用税,滞纳金,,,,5012.53
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2015/07/01,2015/07/31,城镇土地使用税,滞纳金,,,,4600.02
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2015/08/01,2015/08/31,城镇土地使用税,滞纳金,,,,4200.02
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2015/02/01,2015/02/28,城镇土地使用税,滞纳金,,,,6525.03
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2015/03/01,2015/03/31,城镇土地使用税,滞纳金,,,,6087.53
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2015/04/01,2015/04/30,城镇土地使用税,滞纳金,,,,5737.53
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2015/09/01,2015/09/30,城镇土地使用税,滞纳金,,,,3775.02
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2015/01/01,2015/01/31,城镇土地使用税,滞纳金,,,,7012.54
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2015/10/01,2015/10/31,城镇土地使用税,滞纳金,,,,3412.52
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2015/11/01,2015/11/30,城镇土地使用税,滞纳金,,,,2937.52
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2015/09/01,2015/09/30,城镇土地使用税,滞纳金,,,,3775.02
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2016/06/01,2016/06/30,城镇土地使用税,滞纳金,,,,375.0
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2016/04/01,2016/04/30,城镇土地使用税,滞纳金,,,,1187.51
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2016/05/01,2016/05/31,城镇土地使用税,滞纳金,,,,662.5
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2016/02/01,2016/02/29,城镇土地使用税,滞纳金,,,,1962.51
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2016/03/01,2016/03/31,城镇土地使用税,滞纳金,,,,1512.51
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2015/12/01,2015/12/31,城镇土地使用税,滞纳金,,,,2537.51
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2016/01/01,2016/01/31,城镇土地使用税,滞纳金,,,,2212.51
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2016/01/01,2016/01/31,城镇土地使用税,滞纳金,,,,2212.51
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2015/12/01,2015/12/31,城镇土地使用税,滞纳金,,,,2537.51
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2014/12/01,2014/12/31,城镇土地使用税,城市土地使用税等级3,,,,25000.13
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2014/05/01,2014/05/31,城镇土地使用税,城市土地使用税等级3,,,,25000.13
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2014/04/01,2014/04/30,城镇土地使用税,城市土地使用税等级3,,,,25000.13
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2014/07/01,2014/07/31,城镇土地使用税,城市土地使用税等级3,,,,25000.13
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2014/06/01,2014/06/30,城镇土地使用税,城市土地使用税等级3,,,,25000.13
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2014/09/01,2014/09/30,城镇土地使用税,城市土地使用税等级3,,,,25000.13
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2014/08/01,2014/08/31,城镇土地使用税,城市土地使用税等级3,,,,25000.13
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2014/11/01,2014/11/30,城镇土地使用税,城市土地使用税等级3,,,,25000.13
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2014/10/01,2014/10/31,城镇土地使用税,城市土地使用税等级3,,,,25000.13
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2014/01/01,2014/01/31,城镇土地使用税,城市土地使用税等级3,,,,25000.13
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2014/02/01,2014/02/28,城镇土地使用税,城市土地使用税等级3,,,,25000.13
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2013/01/01,2013/01/31,城镇土地使用税,城市土地使用税等级2,,,,16666.75
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2013/02/01,2013/02/28,城镇土地使用税,城市土地使用税等级2,,,,16666.75
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2013/03/01,2013/03/31,城镇土地使用税,城市土地使用税等级2,,,,16666.75
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2014/11/01,2014/11/30,城镇土地使用税,城市土地使用税等级3,,,,25500.13
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2014/10/01,2014/10/31,城镇土地使用税,城市土地使用税等级3,,,,25500.13
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2014/06/01,2014/06/30,城镇土地使用税,城市土地使用税等级3,,,,25500.13
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2014/03/01,2014/03/31,城镇土地使用税,城市土地使用税等级3,,,,25000.13
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2014/07/01,2014/07/31,城镇土地使用税,城市土地使用税等级3,,,,25500.13
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2014/02/01,2014/02/28,城镇土地使用税,城市土地使用税等级3,,,,25000.13
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2014/08/01,2014/08/31,城镇土地使用税,城市土地使用税等级3,,,,25500.13
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2014/09/01,2014/09/30,城镇土地使用税,城市土地使用税等级3,,,,25500.13
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2014/01/01,2014/01/31,城镇土地使用税,城市土地使用税等级3,,,,25000.13
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2014/04/01,2014/04/30,城镇土地使用税,城市土地使用税等级3,,,,25500.13
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2014/05/01,2014/05/31,城镇土地使用税,城市土地使用税等级3,,,,25500.13
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2014/04/01,2014/04/30,城镇土地使用税,城市土地使用税等级3,,,,25000.13
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2014/05/01,2014/05/31,城镇土地使用税,城市土地使用税等级3,,,,25000.13
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2014/08/01,2014/08/31,城镇土地使用税,城市土地使用税等级3,,,,25000.13
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2014/09/01,2014/09/30,城镇土地使用税,城市土地使用税等级3,,,,25000.13
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2013/04/01,2013/04/30,城镇土地使用税,城市土地使用税等级2,,,,16666.75
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2014/06/01,2014/06/30,城镇土地使用税,城市土地使用税等级3,,,,25000.13
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2014/07/01,2014/07/31,城镇土地使用税,城市土地使用税等级3,,,,25000.13
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2014/12/01,2014/12/31,城镇土地使用税,城市土地使用税等级3,,,,25000.13
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2014/03/01,2014/03/31,城镇土地使用税,城市土地使用税等级3,,,,25500.13
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2014/10/01,2014/10/31,城镇土地使用税,城市土地使用税等级3,,,,25000.13
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2014/11/01,2014/11/30,城镇土地使用税,城市土地使用税等级3,,,,25000.13
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2014/02/01,2014/02/28,城镇土地使用税,城市土地使用税等级3,,,,25500.13
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2014/01/01,2014/01/31,城镇土地使用税,城市土地使用税等级3,,,,25500.13
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2014/12/01,2014/12/31,城镇土地使用税,滞纳金,,,,7225.04
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2014/05/01,2014/05/31,城镇土地使用税,滞纳金,,,,9937.55
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2014/04/01,2014/04/30,城镇土地使用税,滞纳金,,,,10337.55
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2014/07/01,2014/07/31,城镇土地使用税,滞纳金,,,,9187.55
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2014/06/01,2014/06/30,城镇土地使用税,滞纳金,,,,9575.05
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2014/09/01,2014/09/30,城镇土地使用税,滞纳金,,,,8425.04
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2014/08/01,2014/08/31,城镇土地使用税,滞纳金,,,,8800.05
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2013/03/01,2013/03/31,城镇土地使用税,城市土地使用税等级2,,,,16666.75
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2013/07/01,2013/07/31,城镇土地使用税,城市土地使用税等级2,,,,16666.75
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2013/06/01,2013/06/30,城镇土地使用税,城市土地使用税等级2,,,,16666.75
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2013/10/01,2013/10/31,城镇土地使用税,城市土地使用税等级2,,,,16666.75
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2013/05/01,2013/05/31,城镇土地使用税,城市土地使用税等级2,,,,16666.75
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2013/09/01,2013/09/30,城镇土地使用税,城市土地使用税等级2,,,,16666.75
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2013/08/01,2013/08/31,城镇土地使用税,城市土地使用税等级2,,,,16666.75
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2014/11/01,2014/11/30,城镇土地使用税,滞纳金,,,,7662.54
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2014/10/01,2014/10/31,城镇土地使用税,滞纳金,,,,8012.54
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2014/01/01,2014/01/31,城镇土地使用税,滞纳金,,,,11425.06
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2014/02/01,2014/02/28,城镇土地使用税,滞纳金,,,,11075.06
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2013/08/01,2013/08/31,城镇土地使用税,滞纳金,,,,8900.04
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2013/03/01,2013/03/31,城镇土地使用税,滞纳金,,,,10183.38
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2013/07/01,2013/07/31,城镇土地使用税,滞纳金,,,,9166.71
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2013/06/01,2013/06/30,城镇土地使用税,滞纳金,,,,9425.05
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2013/10/01,2013/10/31,城镇土地使用税,滞纳金,,,,8400.04
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2013/05/01,2013/05/31,城镇土地使用税,滞纳金,,,,9658.38
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2013/09/01,2013/09/30,城镇土地使用税,滞纳金,,,,8658.38
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2013/08/01,2013/08/31,城镇土地使用税,滞纳金,,,,8900.04
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2013/09/01,2013/09/30,城镇土地使用税,滞纳金,,,,8658.38
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2013/12/01,2013/12/31,城镇土地使用税,滞纳金,,,,7891.71
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2013/11/01,2013/11/30,城镇土地使用税,滞纳金,,,,8141.71
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2013/10/01,2013/10/31,城镇土地使用税,滞纳金,,,,8400.04
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2013/12/01,2013/12/31,城镇土地使用税,滞纳金,,,,7891.71
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2013/11/01,2013/11/30,城镇土地使用税,滞纳金,,,,8141.71
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2012/12/01,2012/12/31,城镇土地使用税,城市土地使用税等级2,,,,16666.75
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2012/03/01,2012/03/31,城镇土地使用税,城市土地使用税等级2,,,,16666.75
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2012/04/01,2012/04/30,城镇土地使用税,城市土地使用税等级2,,,,16666.75
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2012/01/01,2012/01/31,城镇土地使用税,城市土地使用税等级2,,,,16666.75
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2012/02/01,2012/02/29,城镇土地使用税,城市土地使用税等级2,,,,16666.75
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2012/07/01,2012/07/31,城镇土地使用税,城市土地使用税等级2,,,,16666.75
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2012/05/01,2012/05/31,城镇土地使用税,城市土地使用税等级2,,,,16666.75
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2015/09/01,2015/09/30,城镇土地使用税,城市土地使用税等级3,,,,25000.13
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2015/10/01,2015/10/31,城镇土地使用税,城市土地使用税等级3,,,,25000.13
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2015/07/01,2015/07/31,城镇土地使用税,城市土地使用税等级3,,,,25000.13
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2015/08/01,2015/08/31,城镇土地使用税,城市土地使用税等级3,,,,25000.13
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2015/05/01,2015/05/31,城镇土地使用税,城市土地使用税等级3,,,,25000.13
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2015/06/01,2015/06/30,城镇土地使用税,城市土地使用税等级3,,,,25000.13
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2015/03/01,2015/03/31,城镇土地使用税,城市土地使用税等级3,,,,25000.13
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2015/04/01,2015/04/30,城镇土地使用税,城市土地使用税等级3,,,,25000.13
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2016/07/01,2016/07/31,城镇土地使用税,滞纳金,,,,50.0
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2015/05/01,2015/05/31,城镇土地使用税,滞纳金,,,,43.83
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2015/04/01,2015/04/30,城镇土地使用税,滞纳金,,,,46.68
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2015/07/01,2015/07/31,城镇土地使用税,滞纳金,,,,37.42
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2015/06/01,2015/06/30,城镇土地使用税,滞纳金,,,,40.78
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2015/03/01,2015/03/31,城镇土地使用税,滞纳金,,,,6209.28
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2015/02/01,2015/02/28,城镇土地使用税,滞纳金,,,,6655.53
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2011/11/01,2011/11/30,城镇土地使用税,滞纳金,,,,14241.74
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2015/10/01,2015/10/31,城镇土地使用税,滞纳金,,,,3412.52
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2015/07/01,2015/07/31,城镇土地使用税,滞纳金,,,,4600.02
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2015/08/01,2015/08/31,城镇土地使用税,滞纳金,,,,4200.02
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2015/05/01,2015/05/31,城镇土地使用税,滞纳金,,,,5387.53
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2015/06/01,2015/06/30,城镇土地使用税,滞纳金,,,,5012.53
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2015/03/01,2015/03/31,城镇土地使用税,滞纳金,,,,6087.53
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2015/04/01,2015/04/30,城镇土地使用税,滞纳金,,,,5737.53
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2015/11/01,2015/11/30,城镇土地使用税,滞纳金,,,,2937.52
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2014/03/01,2014/03/31,城镇土地使用税,滞纳金,,,,10712.56
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2014/03/01,2014/03/31,城镇土地使用税,城市土地使用税等级3,,,,25000.13
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2014/12/01,2014/12/31,城镇土地使用税,城市土地使用税等级3,,,,25500.13
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2015/10/01,2015/10/31,城镇土地使用税,城市土地使用税等级3,,,,25500.13
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2014/12/01,2014/12/31,城镇土地使用税,滞纳金,,,,7369.54
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2014/11/01,2014/11/30,城镇土地使用税,滞纳金,,,,7815.79
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2014/10/01,2014/10/31,城镇土地使用税,滞纳金,,,,8172.79
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2014/06/01,2014/06/30,城镇土地使用税,滞纳金,,,,9766.55
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2014/03/01,2014/03/31,城镇土地使用税,滞纳金,,,,10712.56
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2014/07/01,2014/07/31,城镇土地使用税,滞纳金,,,,9371.3
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2014/02/01,2014/02/28,城镇土地使用税,滞纳金,,,,11075.06
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2014/08/01,2014/08/31,城镇土地使用税,滞纳金,,,,8976.05
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2014/09/01,2014/09/30,城镇土地使用税,滞纳金,,,,8593.54
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2014/01/01,2014/01/31,城镇土地使用税,滞纳金,,,,11425.06
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2015/06/01,2015/06/30,城镇土地使用税,城市土地使用税等级3,,,,25500.13
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2015/09/01,2015/09/30,城镇土地使用税,城市土地使用税等级3,,,,25500.13
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2015/08/01,2015/08/31,城镇土地使用税,城市土地使用税等级3,,,,25500.13
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2015/11/01,2015/11/30,城镇土地使用税,城市土地使用税等级3,,,,25500.13
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2015/09/01,2015/09/30,城镇土地使用税,城市土地使用税等级3,,,,203.38
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2016/07/01,2016/07/31,城镇土地使用税,城市土地使用税等级3,,,,203.38
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2016/02/01,2016/02/29,城镇土地使用税,城市土地使用税等级3,,,,25000.13
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2013/09/01,2013/09/30,城镇土地使用税,城市土地使用税等级2,,,,16666.75
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2013/12/01,2013/12/31,城镇土地使用税,城市土地使用税等级2,,,,16666.75
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2013/11/01,2013/11/30,城镇土地使用税,城市土地使用税等级2,,,,16666.75
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2013/10/01,2013/10/31,城镇土地使用税,城市土地使用税等级2,,,,16666.75
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2013/12/01,2013/12/31,城镇土地使用税,城市土地使用税等级2,,,,16666.75
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2013/11/01,2013/11/30,城镇土地使用税,城市土地使用税等级2,,,,16666.75
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2013/01/01,2013/01/31,城镇土地使用税,滞纳金,,,,10675.05
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2013/02/01,2013/02/28,城镇土地使用税,滞纳金,,,,10441.72
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2013/03/01,2013/03/31,城镇土地使用税,滞纳金,,,,10183.38
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2013/04/01,2013/04/30,城镇土地使用税,滞纳金,,,,9933.38
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2013/05/01,2013/05/31,城镇土地使用税,滞纳金,,,,9658.38
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2013/10/01,2013/10/31,城镇土地使用税,滞纳金,,,,8568.04
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2013/09/01,2013/09/30,城镇土地使用税,滞纳金,,,,8831.54
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2013/08/01,2013/08/31,城镇土地使用税,滞纳金,,,,9078.04
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2015/08/01,2015/08/31,城镇土地使用税,城市土地使用税等级3,,,,203.38
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2016/03/01,2016/03/31,城镇土地使用税,城市土地使用税等级3,,,,25000.13
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2016/07/01,2016/07/31,城镇土地使用税,城市土地使用税等级3,,,,25500.13
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2015/11/01,2015/11/30,城镇土地使用税,城市土地使用税等级3,,,,203.38
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2016/04/01,2016/04/30,城镇土地使用税,城市土地使用税等级3,,,,25000.13
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2016/07/01,2016/07/31,城镇土地使用税,城市土地使用税等级3,,,,25000.13
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2015/10/01,2015/10/31,城镇土地使用税,城市土地使用税等级3,,,,203.38
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2016/05/01,2016/05/31,城镇土地使用税,城市土地使用税等级3,,,,25000.13
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2016/07/01,2016/07/31,城镇土地使用税,城市土地使用税等级3,,,,25000.13
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2015/05/01,2015/05/31,城镇土地使用税,城市土地使用税等级3,,,,203.38
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2015/04/01,2015/04/30,城镇土地使用税,城市土地使用税等级3,,,,203.38
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2015/07/01,2015/07/31,城镇土地使用税,城市土地使用税等级3,,,,203.38
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2015/06/01,2015/06/30,城镇土地使用税,城市土地使用税等级3,,,,203.38
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2015/03/01,2015/03/31,城镇土地使用税,城市土地使用税等级3,,,,25500.13
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2013/12/01,2013/12/31,城镇土地使用税,滞纳金,,,,8049.54
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2013/11/01,2013/11/30,城镇土地使用税,滞纳金,,,,8304.54
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2013/07/01,2013/07/31,城镇土地使用税,滞纳金,,,,9166.71
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2013/06/01,2013/06/30,城镇土地使用税,滞纳金,,,,9425.05
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2013/02/01,2013/02/28,城镇土地使用税,滞纳金,,,,10441.72
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2013/01/01,2013/01/31,城镇土地使用税,滞纳金,,,,10675.05
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2013/04/01,2013/04/30,城镇土地使用税,滞纳金,,,,9933.38
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2013/07/01,2013/07/31,城镇土地使用税,滞纳金,,,,9350.04
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2015/02/01,2015/02/28,城镇土地使用税,城市土地使用税等级3,,,,25500.13
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2015/05/01,2015/05/31,城镇土地使用税,城市土地使用税等级3,,,,25500.13
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2015/03/01,2015/03/31,城镇土地使用税,城市土地使用税等级3,,,,203.38
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2015/04/01,2015/04/30,城镇土地使用税,城市土地使用税等级3,,,,25500.13
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,2015/05/01,2015/05/31,城镇土地使用税,城市土地使用税等级3,,,,25000.13
