id,legal_judgment_num,brand_num,patent_num
d8071a739aa75a3bc0c73e94f567e289fc9f9e66bd0e8127,,2.0,
d8071a739aa75a3b3aa0ae583bdb2517f1278f00f7f49ac1,,3.0,30.0
f000950527a6feb6e7bd7b98960c8ce322f850f09af44a19,6.0,,
d8071a739aa75a3bdf63abe0441507d976ffe0e6651ae5d6,,28.0,
f000950527a6feb6d3f31492f0e43b8b1190b0a2cdf8caef,2.0,,
f000950527a6feb696f4536bf7afd977421938f5e9fcce0f,,3.0,
f000950527a6feb651612c712c8ce49435a0de9876b84443,8.0,4.0,
f000950527a6feb6fc1e448084f3078b1342fa52a4b2ff30,,3.0,
d8071a739aa75a3b20870bc331693cbb4a294c86968e7068,3.0,,
f000950527a6feb6262cfeafeba4e46003f311ab9dc98445,74.0,,
216bd2aaf4d079240af064fa2d79448e896d01d7a636d027,,3.0,
d8071a739aa75a3b03a0368fe321500f183d2a86b1d1ed8a,,1.0,
216bd2aaf4d0792471f88d32585f42bbf99155461e7f9720,,1.0,
d8071a739aa75a3b797497da6023cbaf305179f3e0cb2254,9.0,,
d8071a739aa75a3b844ea1fb9a8171d0f4018e21c9d2672b,,1.0,
e9f7b28ec10e047020d0a481ac1ee489b40fac4a2c46caea,,1.0,2.0
d8071a739aa75a3ba7f3b73aa0ee4b523ff5eddc022eba59,,2.0,
f000950527a6feb6d2cd8df3c384f2fe5e90b2ca205f3061,,1.0,
f000950527a6feb6082c55f5783953039e2d4d7ec246ee25,2.0,2.0,
d8071a739aa75a3b4c36e761964bee8c4913ebf304f93059,21.0,,
d8071a739aa75a3b750168edd72e2d01e5b4625f0775a97c,,,31.0
f000950527a6feb635f39ec116fb8befe68da95b91217d08,,,26.0
59b38c56de383683ab976406864c92c663e09cad04689285,,,17.0
f000950527a6feb615830c889b2a66a6e64299a23cf4e304,1.0,,
d8071a739aa75a3b390b0788cfb66c84a55db33b4926ee66,,1.0,
e9f7b28ec10e04708b595fcaf4c1eaab1834f06dc560e0b0,1.0,,
216bd2aaf4d07924535a88aa5735088adbce03a3005c8a6b,,117.0,
9d5578a47f116d948ac86a875bfcb00ab0f9f17888bcd8be,4.0,,5.0
f000950527a6feb622cc4314adb9a410de572db16a7e5f78,1.0,2.0,
f000950527a6feb67f5eed21465f2595f772dfc8894ef81c,,98.0,
e9f7b28ec10e0470687765a5d4bc7ea3c5c8f62b37f3ca45,2.0,,
47e3664e12f3ce740ed4ba66fa55f6bee9efba0e7bbda1f2,,1.0,
f000950527a6feb6ee1b52e125f43c5c7cd1a4cd18cbd5f5,4.0,,
f000950527a6feb65d7ab5679663c0f26358cead4ebda2a4,,4.0,
f000950527a6feb6966c0b9433eddf2bc00b1b1f199d8f6a,,1.0,
82750f1b9d122350a4827c24d89a7e36dd64a3b53cd0fe7e,,,62.0
82750f1b9d12235051914b2ff47de9503ecb724a0685976c,,,3.0
f000950527a6feb6dec43634d48319df89a2c0820f0f2b68,,2.0,
f000950527a6feb680e3940ae2a88ee4bdaf166354a2bb95,1.0,,
e9f7b28ec10e0470349e14a870b1812d74910d5c0fbd30ff,,3.0,
f000950527a6feb6f0f7eae2a99c98e64ee944c6cb5606e9,,1.0,
f000950527a6feb62d9eee98a0deeb7248c9c29fa016b525,1.0,,
f000950527a6feb6ed9358043e9de8812602e9749f89fdf3,2.0,,
d8071a739aa75a3b913a9263c8fad8c62829184f9fec3573,,4.0,
d8071a739aa75a3bcc4f93c18147f640b86859936258c347,,,7.0
e9f7b28ec10e047062fb226e658a3c8da59d49a021e8efe0,,,3.0
f000950527a6feb6252385b2e3467db992f71b19fc1c0608,,,22.0
f000950527a6feb60152e9c62a09c29c457f9e3ae42725a9,1.0,1.0,29.0
f000950527a6feb6496116676f3c558719bf256cf2ab819e,31.0,13.0,
f000950527a6feb648755aa210043f83450b0c89ff6fbe2e,1.0,,
f000950527a6feb66e473c62b0b7f3232239e31f91a4582f,,1.0,
d8071a739aa75a3bc1e7a45e6356b2a2aaa9efd49624d338,1.0,,
f000950527a6feb6d950943e1a1a9b02f3493b61944065bd,3.0,,
f000950527a6feb6a29278b338bcec5f9891c2b7e981610f,,3.0,
f000950527a6feb6fd978de5c7f13afc9473089a63c1d3fc,4.0,3.0,7.0
216bd2aaf4d079243a1107739cd67b59df44efd2f8a4b367,,3.0,
d8071a739aa75a3b81872ef9e7e5674ffcc386d36338f02d,3.0,,
d8071a739aa75a3b72a470122b02ddb9f41bde3b94c67167,8.0,8.0,55.0
f000950527a6feb6992f282898a037d89bf86ca6526ed4fa,1.0,,70.0
f000950527a6feb63d9524218b96f93c92ec253d6d5352db,4.0,,
47645761dc56bb8c12a5e0c188acd19360408ca63c105ffa,,1.0,
d8071a739aa75a3b0d2860911303acd837513d173e1ffd43,5.0,1.0,79.0
e9f7b28ec10e04701a5d78fc454b665bbccc0fd27d60fead,1.0,,
f000950527a6feb62c5a08866319902a360b99d8323d4614,,,4.0
f000950527a6feb643e28f90574fa4a1b416e52f699fcfc6,,,2.0
f000950527a6feb65f53cea20df39285a01d0f3b4d17b62e,1.0,,
f000950527a6feb60f098de9db51f659abda50714169d1f8,,2.0,
f000950527a6feb64b277f2928d2f7060c0fe4dc9b1656c8,2.0,14.0,38.0
f000950527a6feb6cfee1e43e8674f8a4d8fac0443f5d18f,,,16.0
d8071a739aa75a3bdadc7e0f7856950411bb710a06cece18,2.0,,
f000950527a6feb69d53c44b0bf25522981486b98306b217,,,1.0
f000950527a6feb67cc5882fa67985ccf84843b15be50539,1.0,,
f000950527a6feb668279985d34439f90bf750e4bc119aa6,45.0,,
d8071a739aa75a3b3cf0d6adfb1e7d1b831941bfdca85044,,3.0,
f000950527a6feb69eaafc1c4d60a14c776c75d85644cf57,1.0,1.0,
d8071a739aa75a3bf2a1fdb43112732db33dbb35d3001bd9,,7.0,4.0
f000950527a6feb6fa6bfc4fe01a9ae5dc3880b78f177c88,4.0,,1.0
d8071a739aa75a3b6b747823574cd3cbe8c8d6d046eff2a4,2.0,,
d8071a739aa75a3bc3f6a564a00c03994bb4317802bb29db,4.0,,
f000950527a6feb63008cbbb3a499ab310c382ec35dfb05a,2.0,,
f000950527a6feb6676c1650154ef77ea0bdf1648b653d6b,,1.0,
f000950527a6feb62ecb7260a36d82ccd1e3125eb26888ef,10.0,6.0,16.0
e9f7b28ec10e0470eae936bff661e916e96f05009adc0328,30.0,,
59b38c56de3836838259adc318783b39d43055b9e158c6d4,,4.0,
d8071a739aa75a3bb08fbc24e32884aec47d00b00ca994c0,2.0,,
e9f7b28ec10e04704cc2ad835f0d696e515f33b1a01cade4,,1.0,
f000950527a6feb67127cb4df23e316e825bb49bb4b7c7e0,,2.0,
47e3664e12f3ce74814aa2270afdc1ed8890dc0b2d92a5ff,2.0,,50.0
f000950527a6feb62b5a887cbd34514194166bfac75c13da,,2.0,
e9f7b28ec10e0470da96692aa35ba3671f7121678c36dcca,,6.0,
f000950527a6feb613ea568256014cb3d13d6b0467a79b70,3.0,,1.0
d8071a739aa75a3b54a6cd83546da4b772646fa2442ceb28,,,2.0
f000950527a6feb6fc0f2b098879ab0b1072cdf1f289f702,,10.0,
e9f7b28ec10e047061f3e00394f201acf7ad3709ac8ff2dc,,3.0,
f000950527a6feb67d831f2ca945f86f368032fb70a727b9,,58.0,
216bd2aaf4d079242872ee41d2464688c73fc82d75dbdd45,,2.0,
59b38c56de383683945720b4b263f745c85941e6aeea4ef5,,3.0,
216bd2aaf4d0792442a4e1622fb4b96cd9e8b4ec46ebb8b9,,1.0,2.0
f000950527a6feb6b1647fc6734df9934f597ff4aeac0946,5.0,,
f000950527a6feb67db26bc5662fd607c07c73594f35642d,3.0,,
59b38c56de383683a839359fff9a4ab9eb58d0fe0ad95694,,4.0,
f000950527a6feb6486e946f92e66a45c08deb28dee60b58,1.0,,
e9f7b28ec10e04707ba878b89e6c2d362b107a817342f9c6,2.0,9.0,8.0
e9f7b28ec10e04707ba878b89e6c2d362b107a817342f9c6,12.0,9.0,8.0
f000950527a6feb60416024de8a381194303b9d6ae680f3d,,,120.0
623f98c35d41339d40dbc51cb2ec2fb3100cac2f1514f239,,1.0,
47e3664e12f3ce74d8f4a386af4934f69fb7b8326fbb100b,70.0,,
216bd2aaf4d07924cac047e19ec4ff0af873eeff2cc61c22,,5.0,
d8071a739aa75a3b9e2afe111adb118af2a3f224ddcb6aeb,,,13.0
f000950527a6feb67edccfacdc9806bea3c551bf384a7359,1.0,1.0,
f000950527a6feb6f932a61474069fc8e6328cd9099bdc49,,1.0,216.0
f000950527a6feb6ee044d9bb89630577ae7c4486244d878,,3.0,
f000950527a6feb6e9950f714fe56c1c9178ea11496f31ff,16.0,,146.0
d8071a739aa75a3baa7c7731969eefadbb876d91868db9bc,,2.0,
d8071a739aa75a3bf236d55454bd69e756feee689286b06d,,7.0,
216bd2aaf4d079247f436dbfd95aef670011985d5dda35b9,,1.0,
f000950527a6feb6b99a7ef4a102f45c9d0261a2ae722e2e,15.0,,
f000950527a6feb60d02eb5b5a50335f6ae4fc83171d84d4,4.0,,
d8071a739aa75a3b39257b973ac93df01bdc8d0133b987cb,,,1.0
f000950527a6feb6c0572c0e18d742b61d4f1b925f9a066b,1.0,,
f000950527a6feb6b5787a382963d6de58aa6a168a022a5e,,1.0,
e9f7b28ec10e047083b30ef64e4d20726016dd032f4f92bb,,1.0,
f000950527a6feb647ae98ebe4088ece31fa047a41f71bd9,,1.0,22.0
216bd2aaf4d07924522e103e4c46291ab847b59d3c2700bb,,4.0,
f000950527a6feb69958d0a835134a880cd4bbab4210c95e,,361.0,
d8071a739aa75a3b96391c122be3b5b083005534f7633072,,2.0,
f000950527a6feb6c54c7f2a93c6ee5e14443a902ef2b6f4,1.0,,
216bd2aaf4d07924548ffc2a751b15672818aecfd05a2c0d,,2.0,
d8071a739aa75a3b103650915a1d469121a8b206addc5789,2.0,,
516ab81418ed215d22e57f87e106e4b1f87b28f4e8c5c5c5,,1.0,2.0
f000950527a6feb6299c819ae0918f46a82834a212111c26,90.0,53.0,
216bd2aaf4d07924086f85ea6de4c7c4c8f9a16d7d1f48ad,,171.0,
f000950527a6feb6656b329eca03241913f696aef47e681b,5.0,,
d8071a739aa75a3bcc63701d904ec0481d2a043254e8bfa8,57.0,,
d8071a739aa75a3ba98dc2bd172a3d466452fdf32e5fc22c,,2.0,13.0
82750f1b9d12235061345ef35900b240bb3bdb080de88c15,,10.0,31.0
f000950527a6feb645f8a640fd2c6306f9023d625c21c5bf,3.0,1.0,
e9f7b28ec10e0470098af41f84ebd965e4aa2883f5fcbbb2,,2.0,
47645761dc56bb8c194b82a10382cbeae9f19f7e686705dc,1.0,,
f000950527a6feb68bab054f94c55893508b12a0afca9dd9,,3.0,
f000950527a6feb6d0a8dc7588c754915e5cda23e46a4463,18.0,,
516ab81418ed215dcb42d6468f3b83379987a8470e9a2c7b,2.0,,
f000950527a6feb6c294de0caadf7fde261d1463363930e2,14.0,,
d8071a739aa75a3b6ae930525086e23c10b188ea1b6ab60e,,,5.0
216bd2aaf4d07924109aa73e87cf466bcfe4f13d7d9b200b,,7.0,
f000950527a6feb641a4e3c358cd6dbcabea1788cf88090f,35.0,,
f000950527a6feb6dfa22f87ac8072c457d5e51de4e058cf,2.0,,
f000950527a6feb655fc09406ece928e7c1f8f94a2ab6f62,1.0,,
f000950527a6feb6927e1df482163cf2e0f60a1bf1c4fdc6,,1.0,
09912c34159b1720558a419983a989f1dd2e0ed69a044ca3,10.0,34.0,4.0
47645761dc56bb8cd1f4d4d44354ba01a28f1486a2c0e32a,1.0,,
f000950527a6feb684417aacc50495e21b43156c2fac9498,,1.0,
f000950527a6feb6b1cedd99a67ea0c20a3ce2ca11761489,3.0,197.0,1034.0
82750f1b9d12235025160cd647eec4cec1492ec6d4b10d11,,2.0,
d8071a739aa75a3b52b3133a5dc38b78f6961061beb6d8ba,1.0,2.0,
f000950527a6feb658edc0344319aba4abb63dcabd684958,1.0,,
47e3664e12f3ce7494bef1e6d1448592d5a09aabd7c707e0,1.0,,
d8071a739aa75a3b479229c4f38b681a5f31c150973c0a1e,,1.0,
f000950527a6feb666f02fabcefe2ab46052c1149f66d033,1.0,,
f000950527a6feb60f239c45a33a8b17b66843e689ad78c9,10.0,,
d8071a739aa75a3b6344c3660a63f1ac2697384ad14c288e,,2.0,
f000950527a6feb6c12d4fd0b1cc0890ca1b902e6aaf54d4,2.0,,
d8071a739aa75a3b1dc86f0f29c84a4bc3c92904f4833ee7,16.0,,545.0
47e3664e12f3ce74f9da91d39ba094423e9edc2c77d6f433,20.0,8.0,
f000950527a6feb625c9bf3ed669631357597ff73858439c,,2.0,
f000950527a6feb68cc597b51b7098cb11f482187c6253c6,,10.0,
f000950527a6feb6d73714e0e07ac50d82cf591c9d1ca2c2,,12.0,3.0
d8071a739aa75a3b0ce6f89c47db51e62ae3b452899aec19,,4.0,
f000950527a6feb65d6cd63501059452349e4dce9cda66a5,1.0,,
f000950527a6feb6dfed39ec45d1b6838a05c01bab0d6edc,1.0,,
f000950527a6feb6d966a8241efa6dcb5e66a5c68f1fad35,,3.0,2.0
f000950527a6feb61ab91ab78e45ba487ee6b77f9028e54e,1.0,,
f000950527a6feb6a53fca3533a2bfd5b82f7aa9773b1bd2,,2.0,
f000950527a6feb644f9c124b1ac318545830c35986a83f1,35.0,6.0,
f000950527a6feb6cb230735a74a0a996c1a2bd17eb5f9ed,8.0,,
f000950527a6feb63a8e3df3da534257a59e156141ddc932,5.0,1.0,
f000950527a6feb6a66b1063570e5331f62a4c389eb62245,14.0,,187.0
d8071a739aa75a3bfecc8bf838f8934302a4ed6329e3db9c,,2.0,
d8071a739aa75a3bafc92369b5bdae1b17a090eaa94c2bac,,,4.0
e9f7b28ec10e0470fb499e4a38d4d096f42d66771d3a5599,1.0,,
d8071a739aa75a3b9c4545c33b6944a95913892c98dafed4,,,2.0
59b38c56de383683256e557a42e164cf9b7aa82543e814ca,,5.0,
d8071a739aa75a3bb26e8184182ef24c1b5b9d573165561e,,3.0,
d8071a739aa75a3b88b54c214e2623a1ae9aa2317c381c1b,81.0,,
59b38c56de3836838e191474f0272bc3a89663af12719131,,1.0,
f000950527a6feb63ff7c829d50a56d9072b0b037f619d67,,,9.0
f000950527a6feb6ed07b7436100cc332034dfdcbdb68e73,7.0,,
d8071a739aa75a3b5bdd856bd9095b8c593f8c771b173da0,43.0,,
f000950527a6feb646af0fcd511742e9b6b0b2ffda19732d,2.0,,50.0
d8071a739aa75a3b4694002dd10967d4c2c0231245e20028,,1.0,
59b38c56de383683c5f231e29ebf57043c79c411fae5d9f2,,3.0,
d8071a739aa75a3ba757cdd327d5d9dfab275ee5114a36e4,,1.0,
e9f7b28ec10e047053cacf004a75cfd89621b3466ccd1011,,1.0,10.0
216bd2aaf4d0792495e5120bfc9ad0f9f836d425ba7e2639,,,6.0
47645761dc56bb8cf688474a048e26867b02925f9d41d46f,3.0,,
f000950527a6feb6d2c17ff883d4247a6c7edce452548450,30.0,,166.0
59b38c56de38368357519b744894621f9c285b542e27d08e,,2.0,
d8071a739aa75a3b208dd9928f045c7e3a8c2e3ac376ff28,,3.0,
f000950527a6feb6ed5e898e23588e61c24113cbdd8c8915,1.0,,
f000950527a6feb699582c3871b8bb0e1b3bbb7eef5a0f24,,,17.0
216bd2aaf4d0792468b1434eaf94590f8d490544f277e7bd,,2.0,
d8071a739aa75a3bb2de855d6589f7c08379fadf21181c27,,4.0,
216bd2aaf4d07924c2e63fea700cf570c6796ebbdc41c90d,,1.0,
82750f1b9d122350e1e320ef2145df4dde2560c8b5cdd635,2.0,,
d8071a739aa75a3b77e981c01ebd9e72bde6c13c784f7fb9,1.0,,
f000950527a6feb6f3a5f7021f6d941dcc5c37281c6ad21f,,,146.0
59b38c56de3836830dc051e480eb367a99bf95626797acc2,,12.0,
f000950527a6feb637f8df486024b66b08c82c0c13e42994,2.0,,
47e3664e12f3ce74e923cbf69b18f27cd292d07fff39fcb6,1.0,,79.0
d8071a739aa75a3b447b194c948682ddad610568221a25ac,3.0,2.0,
47645761dc56bb8ce4034b5b3a2d12beb159d10cc4c77f88,727.0,45.0,52.0
f000950527a6feb64d3db8953465e911b77bfa9ae96bf49c,,2.0,
f000950527a6feb619c720cd84dc8dc21f4579aacd07d20d,1.0,,
d8071a739aa75a3bf8fda9efab6460f0542f177f7e97884f,3.0,,
e9f7b28ec10e0470f921f14b43d4c4a15c086b2baf219190,,29.0,
f000950527a6feb6fd2ace036494a35e5aa779929a44cff7,,4.0,
47645761dc56bb8c97f265ca0fc3593736270b78eed44749,15.0,,
d8071a739aa75a3b1ebc00c8d6e9e70a02129871924e5d5d,,,50.0
f000950527a6feb6fec1f2bfd6049c332a36f81959e74960,6.0,,
f000950527a6feb6af7ced8f842346dbef66c04d80672fe0,,3.0,
f000950527a6feb6bf3946fd8af6c457a89202c176f1359d,,,33.0
f000950527a6feb68bfd4bea2542528d5c680ab0c989b1e9,10.0,,
f000950527a6feb67617c3dd032ee452bdf06c248c46bdb8,8.0,,
d8071a739aa75a3b33d896b13c87e82648180000f610869b,,1.0,
82750f1b9d122350cf2124188de7925de2ea92d0e7ad2327,,,70.0
f000950527a6feb6dfec70e6bd03ae8ca634fdb435de6104,6.0,,
e9f7b28ec10e0470fe51d0bfb7b9f0ba174c6b694e85a727,,21.0,
59b38c56de38368340b3d772f07fa8101ed6dbaafa7d109d,,1.0,
f000950527a6feb6d4bbacdd1e86ae3919553a0e0e954ee8,3.0,11.0,80.0
82750f1b9d1223503a31693e47a1c99a24174ba3ec0c2866,,414.0,
f000950527a6feb61df9227d4966024f880392af2eeaa786,64.0,,
47645761dc56bb8c48931118ffc1c4fb89300cfcc6316602,,4.0,
f000950527a6feb6d728fc5a5497e970dc9cfc15fe1af8b0,,2.0,
d8071a739aa75a3b7e25f49fee213b3b3761136870c581b6,,4.0,17.0
216bd2aaf4d07924d2b0b18e44a956ddfdd9e0ebb3d30b6a,,21.0,15.0
e9f7b28ec10e0470e5224e4d38c8c4f194b3a6d94739a8d7,,1.0,
216bd2aaf4d07924ad58a31ae0944fc76b02630abe8aab9f,,3.0,
82750f1b9d1223503ed031bc9327023d4d07d3c1cf640875,,,50.0
f000950527a6feb6783eb6951a62199778a5ee724674b10f,133.0,3.0,353.0
f000950527a6feb637a20d319286b01ffee3782186fd86d9,,,12.0
82750f1b9d122350a3f080d8f2193a100bc7b08f10f7239b,,17.0,
216bd2aaf4d07924d79afc9bf360ddacc44c20a64e7eb5ec,,7.0,
e9f7b28ec10e0470daffde3abcf66d6d049480acaaed4dea,3.0,1.0,
f000950527a6feb6f90fae4f057db9ac7c993c8f817ee8f8,,7.0,
82750f1b9d122350414c9f79f864e3fa34adc88b9d736a4a,,,53.0
f000950527a6feb6e6f129195b7b1af8ff30c0d491419cac,22.0,,
f000950527a6feb62dae339041ea50997857081da52cdcfb,,2.0,
d8071a739aa75a3babb6030bddf0af997d1baea239f1972b,,5.0,
f000950527a6feb64ef237d0c39206c899f8789e1a8d0ad1,8.0,,
216bd2aaf4d079249d3be24ca2b242134f371b3a522d3fa8,,103.0,
47645761dc56bb8c6cb20619ae9ed2b5cb34093be879a0be,17.0,,
f000950527a6feb6a3a635614cdbe550e5afb7999899c491,1.0,,
f000950527a6feb6d01e7e617c6ad30c1dcc2fbe160ef05c,10.0,,
e9f7b28ec10e04705b88ccdb650ab9435602abd954e7f1b8,,3.0,
d8071a739aa75a3badaa59125e75e903f7d8239a1f022452,8.0,,
f000950527a6feb6a74ada041f57ad768ee1700a8c7f8ed0,,2.0,
e9f7b28ec10e04703fe6c74134b54dc71110d17485306c07,,22.0,
d8071a739aa75a3ba654c899477bf0cb8b15ab6d4fd99c9b,,7.0,
f000950527a6feb6d7c9ad6968710f6e0c98cf06ef0ecc51,5.0,3.0,
d8071a739aa75a3bb6e662d2f54d291fe9a90e82ac89d8a2,2.0,,
f000950527a6feb61cf562bce5bfe52e987479b90f4c5b1c,,2.0,
e9f7b28ec10e04708255e0fd2aff0fbc1623255dad4cd4bc,,4.0,
216bd2aaf4d079245e2f36c276b030ce7b3b7d1598218d55,,2.0,
f000950527a6feb680d660f7d30b3ebcbffefedff03b7351,10.0,3.0,
d8071a739aa75a3bcb9a4878191a470603be178f2a61e455,2.0,,
d8071a739aa75a3bae0a097f5d417ba00e6dcf5c5cd49e03,,,34.0
47645761dc56bb8c37babfeaa18607066516f8c5fe52f646,,2.0,
f000950527a6feb6457caf038aecb22a5e0ba88deeabe708,,6.0,
f000950527a6feb65dd67abab433c2075e326b1320ad24aa,,2.0,
f000950527a6feb6bf0c013da02b85abf97c28e97cdd3853,10.0,,
d8071a739aa75a3b296c66c63d80f34809f5960139319d50,1.0,,
f000950527a6feb67776a1d3ce7c444eac87aff752a0164f,10.0,,
e9f7b28ec10e047099393b2ea44b78272add5610cac91ed5,1.0,2.0,
f000950527a6feb6874dd8fef3839d0aa0e859c60f9ec609,,12.0,
f000950527a6feb6e3a3d46c675b5b46605b064c6f2afa9b,,,12.0
216bd2aaf4d0792490a1227fe323828b21a8283fda15b161,,3.0,
f000950527a6feb64bffba06ef2122dfd97f1690c31362e4,5.0,,
f000950527a6feb6cba5a3b29494094e51c0561a508d2fa7,,2.0,
d8071a739aa75a3b09eb94113d0c73e26a577072e171dce7,,2.0,
d8071a739aa75a3b508e255945570482a0cb8189a9ec28c1,6.0,,
d8071a739aa75a3b411e2291cfd74024a1c6753b3a758d52,,1.0,
216bd2aaf4d07924ce2d5f9a29c96491acfc6b9caa4846ad,,131.0,
f000950527a6feb6a6ac7e713f01383ee46714f6bcd0caf0,9.0,,
59b38c56de383683c84f169d63023c2e4fcbad922dce182b,5.0,,
f000950527a6feb63c4eb2ac3b437e728d4c7f29a572e787,,,13.0
216bd2aaf4d0792437ee314df7e93882ba3d07cdcc3e249b,,1.0,
82750f1b9d122350d45c398bac506acb300786b56799595e,,2.0,17.0
f000950527a6feb6e61904f665cd48f77670b4d364832eb6,2.0,,
ff2c78b9022767a53da2e5a811e4aa9583e32efc9899f9f3,,,7.0
d8071a739aa75a3b4e9d89f730160d24970ccc2a5884b151,,3.0,
f000950527a6feb68031c4b3f9abd3da676c9f696300569c,1.0,,
f000950527a6feb62d89bdef1977eebcb00079f29f284920,,2.0,
59b38c56de383683c5c7ec0f76594a1eb28f9d53de63a97a,,1.0,
f000950527a6feb6db30ac04bd2b70501717f8a1b3c4bd6f,1.0,,
f000950527a6feb6c7896ee0c41a89d41fdcdabe4e1c698b,,2.0,
f000950527a6feb693649e229de4dc15ccc8f222a6b7dc21,,6.0,
f000950527a6feb63a5b245a0970fa7a8ebe55409b271e62,5.0,,
47e3664e12f3ce74467b9ef2e59ed7fa01a3ce59d955af31,2.0,,
e9f7b28ec10e0470a63f5c98343f04c8d8507d57eedacb28,,29.0,
f000950527a6feb657eec8d68ba92cfd7e14c75b774cd97e,7.0,,
f000950527a6feb6c7c39465dbab3810a81f6b5bb73c463b,,2.0,
47e3664e12f3ce74ed4501af9a5e6e048e5b3f16135c1e87,4.0,,
e9f7b28ec10e047064c0cfe76fadd71f3a6751006c453f7d,,8.0,15.0
f000950527a6feb67a7a5d6a86dc781e049f37d90dae325a,,,25.0
d8071a739aa75a3bb1a0cc971d33d6af13249aaad6b5ef80,,6.0,
d8071a739aa75a3ba0c3dfff147d6b7203806a86cbbb00a1,,1.0,
216bd2aaf4d07924b1a232257b7a8c68e0b6314c09f428eb,,,6.0
f000950527a6feb6ecb6a2c13ff3985e1e212361274dc483,1.0,,
f000950527a6feb65d7b78c07d7abe9a7dad88e9a4e29bf0,,2.0,
175ebe5f059ec050afbd65251ecdd3b512bfbe5e62d041b0,5.0,5.0,
82750f1b9d12235010274a5c3e69e573ce758a46b2fa1573,,6.0,
82750f1b9d1223508bf8aa3a0b21cf69df6d17676e00a183,,268.0,
c23457c354569227b50252c53ec4af6ee60f4692c031bbd5,3.0,1.0,18.0
59b38c56de3836834a5deb6e964ae3a6b345e9e53e5e7a40,,3.0,
f000950527a6feb61cceb40969e60a918516fea8f5e48e6d,,2.0,
f000950527a6feb64bbea252237f7a0c2108e4090115ece2,57.0,,
f000950527a6feb6619f7ea3bdf1bf1ae37dafdeb25699dc,,16.0,
f000950527a6feb6121bb2215d65389a75de3a842c361f7d,21.0,,
47e3664e12f3ce74b627fc14cc4a58375ef279d43fc12479,,2.0,
216bd2aaf4d0792472bc0051dfcd914d931e5a103fe0748e,,,1.0
d8071a739aa75a3b2e1d6c07ca9b9f8f7678fb900b8bb0f7,,,20.0
f000950527a6feb6fd6386ec2c8f25fd0582316a9ffa440b,,3.0,
f000950527a6feb6693f93db5ef79f929ad8820bede28d0b,,1.0,
d8071a739aa75a3bfa1055075a21301cad648579a211ffe4,,1.0,
f000950527a6feb645239be8b78a466445578ec5d4bc6663,22.0,,
d8071a739aa75a3b7d1780ce4d968341b443edadcda22bc2,,1.0,
d8071a739aa75a3b4583cab5aea6c59248ae651d70fb9f23,6.0,44.0,152.0
f000950527a6feb6476d0b05b46436daae409b3c0481151c,,1.0,
47e3664e12f3ce74988e0f682dcf0209f68fa47151925bf1,6.0,,
f000950527a6feb6a706eedcdd28ce495cc431882ba0f074,,8.0,50.0
d8071a739aa75a3b443139869528426777cd990b2820afa1,,19.0,
d8071a739aa75a3b04c9a1789bd657ef83e10c02b1a9fef5,336.0,4.0,
f000950527a6feb68347865d59f94aa1cb9ba5644c816017,,5.0,
d8071a739aa75a3bbe3b25e3b3d12482611c941aa0a394a3,5.0,,
e9f7b28ec10e04701dacc9ea2fc3ef755f101b81942037de,2.0,,
82750f1b9d122350f9b535d35d613131e6d766c4c765643b,19.0,2.0,106.0
216bd2aaf4d079247e3132b05816987d6c12783cde60ba55,,4.0,
216bd2aaf4d07924cba5122edce2653e2a83dbdb5e26037b,,2.0,
e9f7b28ec10e0470973921f1f51925340bdf479aa97dca30,1.0,,
47e3664e12f3ce74926f35e02971dd2c38369ee2eb8ece87,,5.0,
82750f1b9d1223503d3326ba4fdfcead57a4dde40873c654,2.0,1.0,
47645761dc56bb8c37cb25700e7e1c4acdb3e6eacbc4b69c,,4.0,
f000950527a6feb6a061a11a51dbeff373d9857a791894f1,6.0,1.0,
d8071a739aa75a3b497d4c9ae58933f14418f74d2c2406bb,,3.0,
e9f7b28ec10e047034c3a329b49532304222815a24265e11,2.0,,
e9f7b28ec10e047093c52b78d4b402c0a6bd7d72e4c0bfac,,,2.0
f000950527a6feb6df75f41679b72c529c79c4b5ecf8d49c,1.0,,
f000950527a6feb6f16d34b2a6b30955cf157698694adc20,12.0,,2.0
59b38c56de383683bcb37866efd1a41578c715e0ef10ff7b,,,1.0
e9f7b28ec10e0470ee9246d536e53c32b2d5a56903016d83,9.0,5.0,24.0
f000950527a6feb6f18ec4e08e15d8229b464af40b93972c,1.0,,
82750f1b9d122350fe5593446eac1d34b23ec5c53296cecd,65.0,29.0,
f000950527a6feb6b6b31b4e69e24a2476f55f1ad2f118c4,,1.0,
d8071a739aa75a3b5c7383d2f0691648a5c05e9a7548db65,,1.0,
f000950527a6feb685a61fa0f97af74025f33f1633d84823,5.0,,
47e3664e12f3ce74e4a1699f3489161e9e689b4eb4cefee3,2.0,,
f000950527a6feb6ed07d6847be1d9827030518a4124c756,,,55.0
f000950527a6feb614da46b167e366f9487479db94abf95e,,9.0,
216bd2aaf4d07924c46e9b3d8e7a7a15496d8389d7141e9b,,1.0,
f000950527a6feb6d4c16d6a357cd6279db116cb304fb685,3.0,11.0,66.0
d8071a739aa75a3baf8e7bdba7a7b36efead8d23995405c0,,1.0,
216bd2aaf4d07924ab800a5485076a680b3ca1f6a7d50631,,3.0,
f000950527a6feb605a2ba5263f7af2f73d7e920200a2fd2,,,2.0
